trialNum,block,offset,response
1,2,200,2
2,2,-84,2
3,2,-28,2
4,2,400,1
5,2,-42,2
6,2,500,1
7,2,-28,2
8,2,600,1
9,2,300,2
10,2,-84,2
11,2,-70,2
12,2,0,2
13,2,0,2
14,2,300,1
15,2,100,1
16,2,200,1
17,2,-56,2
18,2,-84,2
19,2,-28,2
20,2,100,2
21,2,-56,2
22,2,600,1
23,2,0,2
24,2,200,1
25,2,-42,2
26,2,-56,2
27,2,600,1
28,2,400,1
29,2,-56,2
30,2,200,1
31,2,-14,2
32,2,400,1
33,2,-28,2
34,2,-28,2
35,2,-56,2
36,2,600,1
37,2,400,1
38,2,500,1
39,2,-14,2
40,2,100,2
41,2,300,2
42,2,-84,2
43,2,-14,2
44,2,-14,2
45,2,-56,2
46,2,-42,2
47,2,100,2
48,2,-14,2
49,2,300,1
50,2,100,2
51,2,-14,2
52,2,-70,2
53,2,500,1
54,2,400,2
55,2,-84,1
56,2,-28,2
57,2,100,1
58,2,-28,2
59,2,-84,2
60,2,100,2
61,2,600,1
62,2,-84,1
63,2,0,2
64,2,200,2
65,2,-42,1
66,2,0,2
67,2,400,1
68,2,-14,2
69,2,300,2
70,2,200,2
71,2,600,1
72,2,-42,2
73,2,400,1
74,2,0,2
75,2,-28,2
76,2,200,1
77,2,-14,2
78,2,500,2
79,2,-28,2
80,2,400,2
81,2,-42,2
82,2,-70,2
83,2,-70,2
84,2,300,2
85,2,-70,1
86,2,-84,2
87,2,-84,2
88,2,500,1
89,2,100,2
90,2,300,1
91,2,300,1
92,2,-70,2
93,2,-56,2
94,2,500,1
95,2,-42,2
96,2,300,2
97,2,100,2
98,2,-14,2
99,2,300,2
100,2,500,1
101,2,-70,1
102,2,400,1
103,2,0,2
104,2,-28,2
105,2,200,1
106,2,300,1
107,2,-28,2
108,2,400,1
109,2,200,2
110,2,-14,1
111,2,600,1
112,2,600,1
113,2,400,1
114,2,-56,2
115,2,-42,2
116,2,600,1
117,2,-84,2
118,2,-56,2
119,2,0,2
120,2,-42,2
121,2,-70,1
122,2,-70,2
123,2,500,1
124,2,-56,2
125,2,100,1
126,2,200,1
127,2,-70,2
128,2,100,1
129,2,0,2
130,2,-42,2
131,2,600,1
132,2,300,1
133,2,-84,2
134,2,-42,2
135,2,-70,2
136,2,-56,2
137,2,-14,2
138,2,-56,2
139,2,-14,2
140,2,-70,2
141,2,500,1
142,2,0,2
143,2,200,1
144,2,0,2
145,2,600,1
146,2,0,2
147,2,500,1
148,2,100,2
149,2,200,1
150,2,400,1
151,2,-28,2
152,2,500,1
153,2,500,1
154,2,600,2
155,2,-84,2
156,2,-42,2
157,1,200,1
158,1,200,1
159,1,-70,2
160,1,-42,2
161,1,-70,2
162,1,600,1
163,1,-70,2
164,1,400,1
165,1,500,1
166,1,400,1
167,1,-84,2
168,1,-70,2
169,1,-42,2
170,1,-42,2
171,1,-28,2
172,1,0,2
173,1,-84,1
174,1,-14,2
175,1,-70,1
176,1,-84,1
177,1,-56,1
178,1,-14,1
179,1,600,1
180,1,0,2
181,1,-14,2
182,1,100,1
183,1,-84,1
184,1,500,1
185,1,500,1
186,1,300,1
187,1,-56,2
188,1,-70,2
189,1,-70,2
190,1,-42,2
191,1,-42,2
192,1,300,1
193,1,100,1
194,1,300,1
195,1,200,1
196,1,400,1
197,1,100,1
198,1,600,1
199,1,100,1
200,1,300,1
201,1,0,2
202,1,-56,1
203,1,-56,1
204,1,-42,2
205,1,-14,2
206,1,-84,1
207,1,100,1
208,1,300,1
209,1,400,1
210,1,200,1
211,1,300,1
212,1,-28,2
213,1,-42,2
214,1,600,1
215,1,500,1
216,1,-14,2
217,1,400,1
218,1,300,1
219,1,400,1
220,1,-56,2
221,1,-14,2
222,1,-84,1
223,1,200,2
224,1,-84,1
225,1,500,1
226,1,-28,2
227,1,500,1
228,1,200,1
229,1,0,1
230,1,600,1
231,1,0,2
232,1,-42,2
233,1,-42,2
234,1,-14,2
235,1,-28,2
236,1,500,1
237,1,200,1
238,1,500,1
239,1,600,1
240,1,-56,2
241,1,100,1
242,1,0,2
243,1,600,1
244,1,-56,1
245,1,600,1
246,1,600,1
247,1,-70,2
248,1,300,1
249,1,300,1
250,1,-70,2
251,1,500,1
252,1,-84,1
253,1,-56,2
254,1,-28,2
255,1,100,1
256,1,-56,1
257,1,300,1
258,1,-14,2
259,1,-14,2
260,1,-14,2
261,1,100,1
262,1,300,1
263,1,600,1
264,1,-56,2
265,1,-14,2
266,1,100,1
267,1,-56,2
268,1,-42,2
269,1,-28,2
270,1,400,1
271,1,-84,2
272,1,100,1
273,1,100,1
274,1,0,2
275,1,500,1
276,1,-28,2
277,1,100,1
278,1,0,2
279,1,400,1
280,1,200,1
281,1,400,1
282,1,600,1
283,1,600,1
284,1,200,1
285,1,200,1
286,1,-28,2
287,1,-84,2
288,1,0,2
289,1,-28,2
290,1,-28,2
291,1,-70,2
292,1,-84,1
293,1,200,1
294,1,0,2
295,1,500,1
296,1,500,1
297,1,-42,2
298,1,0,2
299,1,0,2
300,1,400,1
301,1,-56,2
302,1,300,1
303,1,-70,2
304,1,-14,2
305,1,200,1
306,1,400,1
307,1,400,1
308,1,-70,2
309,1,-42,2
310,1,-84,2
311,1,-28,2
312,1,-28,2
